source,id,name,name_clean,name_norm,name_tokens,description,description_clean,description_norm,description_tokens,category,category_clean,category_norm,category_tokens,price,rating,time_minutes,latitude,longitude,vote_count,htm_weekday,htm_weekend,rating_normalized,price_normalized,category_standardized,category_id,unified_price,merged_id,indoor,outdoor
dataset1,190,Pantai Samas,pantai samas,pantai samas,"['pantai', 'samas']","Pantai Samas (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦱꦩꦱ꧀, translit. Pasisir Samas) merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta.","pantai samas bahasa jawa , translit. pasisir samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur pantai parangtritis. lokasi pantai samas kurang lebih 14 km arah selatan kota bantul atau sekitar 35 km dari pusat kota yogyakarta, tepatnya di desa srigading, kecamatan sanden, kabupaten bantul, daerah istimewa yogyakarta.",pantai samas bahasa jawa translit pasisir samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur pantai parangtritis lokasi pantai samas kurang lebih 14 km arah selatan kota bantul atau sekitar 35 km dari pusat kota yogyakarta tepatnya di desa srigading kecamatan sanden kabupaten bantul daerah istimewa yogyakarta,"['pantai', 'samas', 'bahasa', 'jawa', 'translit', 'pasisir', 'samas', 'merupakan', 'salah', 'satu', 'pantai', 'yang', 'berada', 'deretan', 'pantai', 'sebelah', 'timur', 'pantai', 'parangtritis', 'lokasi', 'pantai', 'samas', 'kurang', 'lebih', 'arah', 'selatan', 'kota', 'bantul', 'atau', 'sekitar', 'dari', 'pusat', 'kota', 'yogyakarta', 'tepatnya', 'desa', 'srigading', 'kecamatan', 'sanden', 'kabupaten', 'bantul', 'daerah', 'istimewa', 'yogyakarta']",Bahari,bahari,bahari,['bahari'],4000.0,4.0,45.0,-8.0045535,110.2703756,0.0,0.0,0.0,0.8,,bahari,4,4000.0,173,0,1
dataset2,209,Patung Kaligintung Lor,patung kaligintung lor,patung kaligintung lor,"['patung', 'kaligintung', 'lor']",monumen berbentuk patung sebagai ikon lokal yang menjadi titik penanda sejarah atau budaya wilayah kaligintung,monumen berbentuk patung sebagai ikon lokal yang menjadi titik penanda sejarah atau budaya wilayah kaligintung,monumen berbentuk patung sebagai ikon lokal yang menjadi titik penanda sejarah atau budaya wilayah kaligintung,"['monumen', 'berbentuk', 'patung', 'sebagai', 'ikon', 'lokal', 'yang', 'menjadi', 'titik', 'penanda', 'sejarah', 'atau', 'budaya', 'wilayah', 'kaligintung']",Alam,alam,alam,['alam'],0.0,5.0,,-7.8795782,110.0885,1.0,0.0,0.0,1.0,0.0,cagar alam,1,0.0,174,0,1
dataset2,140,PATUNG SULTAN AGUNG Imogiri,patung sultan agung imogiri,patung sultan agung imogiri,"['patung', 'sultan', 'agung', 'imogiri']",monumen penghormatan kepada sultan agung raja mataram yang legendaris terletak di kawasan makam raja raja imogiri,monumen penghormatan kepada sultan agung raja mataram yang legendaris terletak di kawasan makam raja raja imogiri,monumen penghormatan kepada sultan agung raja mataram yang legendaris terletak di kawasan makam raja raja imogiri,"['monumen', 'penghormatan', 'kepada', 'sultan', 'agung', 'raja', 'mataram', 'yang', 'legendaris', 'terletak', 'kawasan', 'makam', 'raja', 'raja', 'imogiri']",Budaya_Dan_Sejarah,budaya dan sejarah,budaya dan sejarah,"['budaya', 'dan', 'sejarah']",0.0,5.0,,-7.919995,110.3815984,1.0,0.0,0.0,1.0,0.0,budaya,2,0.0,175,1,0
dataset2,139,Pemancingan Adi Winata,pemancingan adi winata,pemancingan adi winata,"['pemancingan', 'adi', 'winata']",tempat rekreasi keluarga yang menawarkan fasilitas memancing warung makan dan suasana pedesaan yang sejuk,tempat rekreasi keluarga yang menawarkan fasilitas memancing warung makan dan suasana pedesaan yang sejuk,tempat rekreasi keluarga yang menawarkan fasilitas memancing warung makan dan suasana pedesaan yang sejuk,"['tempat', 'rekreasi', 'keluarga', 'yang', 'menawarkan', 'fasilitas', 'memancing', 'warung', 'makan', 'dan', 'suasana', 'pedesaan', 'yang', 'sejuk']",Wisata Air,wisata air,wisata air,"['wisata', 'air']",0.0,5.0,,-7.7045773,110.5120115,1.0,0.0,0.0,1.0,0.0,wisata air,5,0.0,176,0,1
dataset2,122,Pemancingan Sungkono,pemancingan sungkono,pemancingan sungkono,"['pemancingan', 'sungkono']",tempat wisata pemancingan yang cocok bagi para penggemar memancing dilengkapi dengan fasilitas yang nyaman,tempat wisata pemancingan yang cocok bagi para penggemar memancing dilengkapi dengan fasilitas yang nyaman,tempat wisata pemancingan yang cocok bagi para penggemar memancing dilengkapi dengan fasilitas yang nyaman,"['tempat', 'wisata', 'pemancingan', 'yang', 'cocok', 'bagi', 'para', 'penggemar', 'memancing', 'dilengkapi', 'dengan', 'fasilitas', 'yang', 'nyaman']",Wisata Air,wisata air,wisata air,"['wisata', 'air']",0.0,3.6,,-7.9436745,110.2288385,30.0,0.0,0.0,0.72,0.0,wisata air,5,0.0,177,0,1
dataset2,412,Pemecah Ombak Pantai Glagah,pemecah ombak pantai glagah,pemecah ombak pantai glagah,"['pemecah', 'ombak', 'pantai', 'glagah']",pemecah gelombang merupakan atraksi wisata utama yang ada di pantai glagah banyak pengunjung datang ke pantai ini untuk melihat secara langsung seperti apa pemecah gelombang itu ada dua pemecah gelombang di kawasan pantai glagah ini pemecah gelombang yang banyak dikunjungi wisatawan ada di sisi barat yang satu bagian dengan kawasan pantai pasir glagah pemecah gelombang sisi timur bisa dijangkau melalui dermaga adikarta,pemecah gelombang merupakan atraksi wisata utama yang ada di pantai glagah banyak pengunjung datang ke pantai ini untuk melihat secara langsung seperti apa pemecah gelombang itu ada dua pemecah gelombang di kawasan pantai glagah ini pemecah gelombang yang banyak dikunjungi wisatawan ada di sisi barat yang satu bagian dengan kawasan pantai pasir glagah pemecah gelombang sisi timur bisa dijangkau melalui dermaga adikarta,pemecah gelombang merupakan atraksi wisata utama yang ada di pantai glagah banyak pengunjung datang ke pantai ini untuk melihat secara langsung seperti apa pemecah gelombang itu ada dua pemecah gelombang di kawasan pantai glagah ini pemecah gelombang yang banyak dikunjungi wisatawan ada di sisi barat yang satu bagian dengan kawasan pantai pasir glagah pemecah gelombang sisi timur bisa dijangkau melalui dermaga adikarta,"['pemecah', 'gelombang', 'merupakan', 'atraksi', 'wisata', 'utama', 'yang', 'ada', 'pantai', 'glagah', 'banyak', 'pengunjung', 'datang', 'pantai', 'ini', 'untuk', 'melihat', 'secara', 'langsung', 'seperti', 'apa', 'pemecah', 'gelombang', 'itu', 'ada', 'dua', 'pemecah', 'gelombang', 'kawasan', 'pantai', 'glagah', 'ini', 'pemecah', 'gelombang', 'yang', 'banyak', 'dikunjungi', 'wisatawan', 'ada', 'sisi', 'barat', 'yang', 'satu', 'bagian', 'dengan', 'kawasan', 'pantai', 'pasir', 'glagah', 'pemecah', 'gelombang', 'sisi', 'timur', 'bisa', 'dijangkau', 'melalui', 'dermaga', 'adikarta']",Buatan,buatan,buatan,['buatan'],0.0,4.4,,-7.9190028,110.0775951,2683.0,5000.0,5000.0,0.8800000000000001,0.0036231884057971,taman hiburan,3,5000.0,178,1,1
dataset2,505,Permandian Alami Dan Supernatural,permandian alami dan supernatural,permandian alami dan supernatural,"['permandian', 'alami', 'dan', 'supernatural']",tempat pemandian yang dipercaya memiliki khasiat alami dan nilai spiritual oleh masyarakat sekitar,tempat pemandian yang dipercaya memiliki khasiat alami dan nilai spiritual oleh masyarakat sekitar,tempat pemandian yang dipercaya memiliki khasiat alami dan nilai spiritual oleh masyarakat sekitar,"['tempat', 'pemandian', 'yang', 'dipercaya', 'memiliki', 'khasiat', 'alami', 'dan', 'nilai', 'spiritual', 'oleh', 'masyarakat', 'sekitar']",Wisata Air,wisata air,wisata air,"['wisata', 'air']",0.0,4.0,,-7.7046102,110.3526466,3.0,5000.0,5000.0,0.8,0.0036231884057971,wisata air,5,5000.0,179,0,1
dataset2,217,Puncak Kleco Desa Wisata Tinalah,puncak kleco desa wisata tinalah,puncak kleco desa wisata tinalah,"['puncak', 'kleco', 'desa', 'wisata', 'tinalah']",spot sunrise yang berada di kawasan menoreh dengan gardu pandang dan suasana sejuk khas pegunungan dikenal sebagai tempat healing dan foto foto berlatar alam,spot sunrise yang berada di kawasan menoreh dengan gardu pandang dan suasana sejuk khas pegunungan dikenal sebagai tempat healing dan foto foto berlatar alam,spot sunrise yang berada di kawasan menoreh dengan gardu pandang dan suasana sejuk khas pegunungan dikenal sebagai tempat healing dan foto foto berlatar alam,"['spot', 'sunrise', 'yang', 'berada', 'kawasan', 'menoreh', 'dengan', 'gardu', 'pandang', 'dan', 'suasana', 'sejuk', 'khas', 'pegunungan', 'dikenal', 'sebagai', 'tempat', 'healing', 'dan', 'foto', 'foto', 'berlatar', 'alam']",Alam,alam,alam,['alam'],0.0,4.5,,-7.7125459,110.2045109,337.0,10000.0,10000.0,0.9,0.0072463768115942,cagar alam,1,10000.0,180,0,1
dataset2,278,Puncak Kobango Bike Park,puncak kobango bike park,puncak kobango bike park,"['puncak', 'kobango', 'bike', 'park']",tempat ideal bagi pecinta sepeda gunung dengan jalur menantang dan pemandangan indah,tempat ideal bagi pecinta sepeda gunung dengan jalur menantang dan pemandangan indah,tempat ideal bagi pecinta sepeda gunung dengan jalur menantang dan pemandangan indah,"['tempat', 'ideal', 'bagi', 'pecinta', 'sepeda', 'gunung', 'dengan', 'jalur', 'menantang', 'dan', 'pemandangan', 'indah']",Alam,alam,alam,['alam'],0.0,4.9,,-7.8976603,110.407079,7.0,0.0,0.0,0.98,0.0,cagar alam,1,0.0,181,0,1
dataset2,205,Puncak Kuda Sembrani-Desa Wisata Banjarasri,puncak kuda sembrani desa wisata banjarasri,puncak kuda sembrani desa wisata banjarasri,"['puncak', 'kuda', 'sembrani', 'desa', 'wisata', 'banjarasri']",puncak bukit dengan panorama hijau dan patung kuda legendaris spot favorit untuk bersantai dan berfoto,puncak bukit dengan panorama hijau dan patung kuda legendaris spot favorit untuk bersantai dan berfoto,puncak bukit dengan panorama hijau dan patung kuda legendaris spot favorit untuk bersantai dan berfoto,"['puncak', 'bukit', 'dengan', 'panorama', 'hijau', 'dan', 'patung', 'kuda', 'legendaris', 'spot', 'favorit', 'untuk', 'bersantai', 'dan', 'berfoto']",Alam,alam,alam,['alam'],0.0,4.4,,-7.6920487,110.2131553,19.0,12000.0,12000.0,0.8800000000000001,0.008695652173913,cagar alam,1,12000.0,182,0,1
dataset1,111,Puncak Pinus Becici,puncak pinus becici,puncak pinus becici,"['puncak', 'pinus', 'becici']","Puncak Pinus Becici atau Puncak Becici merupakan objek wisata yang berada di Desa Muntuk, Kecamatan Dlingo, Kabupaten Bantul, Yogyakarta. Pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona Kota Yogyakarta dari ketinggian dengan gardu pandang. Dari bagian utara dapat melihat Candi Prambanan, bagian selatan terlihat garis lurus yang merupakan Pantai Selatan serta dapat melihat Gunung Merapi dan Gunung Sindoro.","puncak pinus becici atau puncak becici merupakan objek wisata yang berada di desa muntuk, kecamatan dlingo, kabupaten bantul, yogyakarta. pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona kota yogyakarta dari ketinggian dengan gardu pandang. dari bagian utara dapat melihat candi prambanan, bagian selatan terlihat garis lurus yang merupakan pantai selatan serta dapat melihat gunung merapi dan gunung sindoro.",puncak pinus becici atau puncak becici merupakan objek wisata yang berada di desa muntuk kecamatan dlingo kabupaten bantul yogyakarta pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona kota yogyakarta dari ketinggian dengan gardu pandang dari bagian utara dapat melihat candi prambanan bagian selatan terlihat garis lurus yang merupakan pantai selatan serta dapat melihat gunung merapi dan gunung sindoro,"['puncak', 'pinus', 'becici', 'atau', 'puncak', 'becici', 'merupakan', 'objek', 'wisata', 'yang', 'berada', 'desa', 'muntuk', 'kecamatan', 'dlingo', 'kabupaten', 'bantul', 'yogyakarta', 'pemandangan', 'kawasan', 'ini', 'sangat', 'indah', 'dengan', 'hamparan', 'perbukitan', 'yang', 'banyak', 'tumbuhi', 'pohon', 'pinus', 'serta', 'dapat', 'melihat', 'pesona', 'kota', 'yogyakarta', 'dari', 'ketinggian', 'dengan', 'gardu', 'pandang', 'dari', 'bagian', 'utara', 'dapat', 'melihat', 'candi', 'prambanan', 'bagian', 'selatan', 'terlihat', 'garis', 'lurus', 'yang', 'merupakan', 'pantai', 'selatan', 'serta', 'dapat', 'melihat', 'gunung', 'merapi', 'dan', 'gunung', 'sindoro']",Taman Hiburan,taman hiburan,taman hiburan,"['taman', 'hiburan']",3000.0,4.5,,-7.9020355,110.4374627,0.0,0.0,0.0,0.9,,taman hiburan,3,3000.0,183,1,1
dataset2,29,Puncak Suroloyo,puncak suroloyo,puncak suroloyo,"['puncak', 'suroloyo']",selain cocok untuk menyaksikan keindahan matahari terbenam puncak suroloyo juga terletak di ujung hamparan pegunungan menoreh yang membatasi provinsi jawa tengah dan daerah istimewa yogyakarta tepatnya kabupaten kulon progo dengan magelang berada di puncak suroloyo seolah sedang berada di atap benteng raksasa yang berwarna hijau hal itu wajar karena pegunungan menoreh tampak memanjang bagai benteng yang membatasi kabupaten magelang dengan kulon progo,selain cocok untuk menyaksikan keindahan matahari terbenam puncak suroloyo juga terletak di ujung hamparan pegunungan menoreh yang membatasi provinsi jawa tengah dan daerah istimewa yogyakarta tepatnya kabupaten kulon progo dengan magelang berada di puncak suroloyo seolah sedang berada di atap benteng raksasa yang berwarna hijau hal itu wajar karena pegunungan menoreh tampak memanjang bagai benteng yang membatasi kabupaten magelang dengan kulon progo,selain cocok untuk menyaksikan keindahan matahari terbenam puncak suroloyo juga terletak di ujung hamparan pegunungan menoreh yang membatasi provinsi jawa tengah dan daerah istimewa yogyakarta tepatnya kabupaten kulon progo dengan magelang berada di puncak suroloyo seolah sedang berada di atap benteng raksasa yang berwarna hijau hal itu wajar karena pegunungan menoreh tampak memanjang bagai benteng yang membatasi kabupaten magelang dengan kulon progo,"['selain', 'cocok', 'untuk', 'menyaksikan', 'keindahan', 'matahari', 'terbenam', 'puncak', 'suroloyo', 'juga', 'terletak', 'ujung', 'hamparan', 'pegunungan', 'menoreh', 'yang', 'membatasi', 'provinsi', 'jawa', 'tengah', 'dan', 'daerah', 'istimewa', 'yogyakarta', 'tepatnya', 'kabupaten', 'kulon', 'progo', 'dengan', 'magelang', 'berada', 'puncak', 'suroloyo', 'seolah', 'sedang', 'berada', 'atap', 'benteng', 'raksasa', 'yang', 'berwarna', 'hijau', 'hal', 'itu', 'wajar', 'karena', 'pegunungan', 'menoreh', 'tampak', 'memanjang', 'bagai', 'benteng', 'yang', 'membatasi', 'kabupaten', 'magelang', 'dengan', 'kulon', 'progo']",Alam,alam,alam,['alam'],0.0,4.4,,-7.646343961,110.1810727,1105.0,5000.0,5000.0,0.8800000000000001,0.0036231884057971,cagar alam,1,5000.0,184,0,1
dataset2,213,Punthuk Mongkrong,punthuk mongkrong,punthuk mongkrong,"['punthuk', 'mongkrong']",destinasi sunrise populer yang menawarkan panorama gunung merapi dan pegunungan menoreh dari ketinggian terdapat gardu pandang dan spot foto alam yang romantis cocok untuk wisata alam maupun healing singkat,destinasi sunrise populer yang menawarkan panorama gunung merapi dan pegunungan menoreh dari ketinggian terdapat gardu pandang dan spot foto alam yang romantis cocok untuk wisata alam maupun healing singkat,destinasi sunrise populer yang menawarkan panorama gunung merapi dan pegunungan menoreh dari ketinggian terdapat gardu pandang dan spot foto alam yang romantis cocok untuk wisata alam maupun healing singkat,"['destinasi', 'sunrise', 'populer', 'yang', 'menawarkan', 'panorama', 'gunung', 'merapi', 'dan', 'pegunungan', 'menoreh', 'dari', 'ketinggian', 'terdapat', 'gardu', 'pandang', 'dan', 'spot', 'foto', 'alam', 'yang', 'romantis', 'cocok', 'untuk', 'wisata', 'alam', 'maupun', 'healing', 'singkat']",Alam,alam,alam,['alam'],0.0,4.4,,-7.6345,110.174606,426.0,10000.0,10000.0,0.8800000000000001,0.0072463768115942,cagar alam,1,10000.0,185,0,1
dataset2,323,Raharjo Tour,raharjo tour,raharjo tour,"['raharjo', 'tour']",layanan tur yang menawarkan paket perjalanan wisata di yogyakarta dan sekitarnya,layanan tur yang menawarkan paket perjalanan wisata di yogyakarta dan sekitarnya,layanan tur yang menawarkan paket perjalanan wisata di yogyakarta dan sekitarnya,"['layanan', 'tur', 'yang', 'menawarkan', 'paket', 'perjalanan', 'wisata', 'yogyakarta', 'dan', 'sekitarnya']",Agrowisata,agrowisata,agrowisata,['agrowisata'],0.0,5.0,,-7.8266281,110.4077844,3.0,5000.0,5000.0,1.0,0.0036231884057971,lainnya,7,5000.0,186,0,1
dataset2,166,Ramadanu flower garden,ramadanu flower garden,ramadanu flower garden,"['ramadanu', 'flower', 'garden']",nama ramadanu tediri dari dua kata yakni rama dan danu rama digunakan karena taman ini dibuka pada bulan ramadan sementara danu dari nama dusun danurojo,nama ramadanu tediri dari dua kata yakni rama dan danu rama digunakan karena taman ini dibuka pada bulan ramadan sementara danu dari nama dusun danurojo,nama ramadanu tediri dari dua kata yakni rama dan danu rama digunakan karena taman ini dibuka pada bulan ramadan sementara danu dari nama dusun danurojo,"['nama', 'ramadanu', 'tediri', 'dari', 'dua', 'kata', 'yakni', 'rama', 'dan', 'danu', 'rama', 'digunakan', 'karena', 'taman', 'ini', 'dibuka', 'pada', 'bulan', 'ramadan', 'sementara', 'danu', 'dari', 'nama', 'dusun', 'danurojo']",Agrowisata,agrowisata,agrowisata,['agrowisata'],0.0,4.2,,-7.6478607,110.2879467,1087.0,5000.0,5000.0,0.8400000000000001,0.0036231884057971,lainnya,7,5000.0,187,0,1
dataset2,487,Randu Ijo,randu ijo,randu ijo,"['randu', 'ijo']",area wisata dengan konsep agroforestry yang menampilkan pohon randu dan edukasi lingkungan hidup,area wisata dengan konsep agroforestry yang menampilkan pohon randu dan edukasi lingkungan hidup,area wisata dengan konsep agroforestry yang menampilkan pohon randu dan edukasi lingkungan hidup,"['area', 'wisata', 'dengan', 'konsep', 'agroforestry', 'yang', 'menampilkan', 'pohon', 'randu', 'dan', 'edukasi', 'lingkungan', 'hidup']",Alam,alam,alam,['alam'],0.0,4.2,,-7.5657834,110.3686916,187.0,7000.0,15000.0,0.8400000000000001,0.0050724637681159,cagar alam,1,7000.0,188,0,1
dataset2,4,Restoe Boemi Kreo,restoe boemi kreo,restoe boemi kreo,"['restoe', 'boemi', 'kreo']",restoe boemi kreo sebuah rumah makan hasil karya nextdestinxction untuk masyarakat kreo,restoe boemi kreo sebuah rumah makan hasil karya nextdestinxction untuk masyarakat kreo,restoe boemi kreo sebuah rumah makan hasil karya nextdestinxction untuk masyarakat kreo,"['restoe', 'boemi', 'kreo', 'sebuah', 'rumah', 'makan', 'hasil', 'karya', 'nextdestinxction', 'untuk', 'masyarakat', 'kreo']",Alam,alam,alam,['alam'],0.0,4.5,,-7.723671547,110.231514,176.0,0.0,0.0,0.9,0.0,cagar alam,1,0.0,189,0,1
